measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),534,Hawaii,3,Both,22,All Ages,725,Physical violence by firearm,3,Rate,2007,81.90186691428242,88.96943955585935,75.41955982967157
2,DALYs (Disability-Adjusted Life Years),552,New Hampshire,3,Both,22,All Ages,725,Physical violence by firearm,1,Number,2008,617.5308310191402,669.0955786563932,565.4489200285465
2,DALYs (Disability-Adjusted Life Years),552,New Hampshire,3,Both,22,All Ages,725,Physical violence by firearm,2,Percent,2008,0.0016009982314214028,0.0018305381886157884,0.0013829299242538332
2,DALYs (Disability-Adjusted Life Years),552,New Hampshire,3,Both,22,All Ages,725,Physical violence by firearm,3,Rate,2008,47.50560515433053,51.4723942085634,43.499031595697254
2,DALYs (Disability-Adjusted Life Years),553,New Jersey,3,Both,22,All Ages,725,Physical violence by firearm,1,Number,2008,17481.374743323664,18515.637142779222,16578.68056087806
2,DALYs (Disability-Adjusted Life Years),553,New Jersey,3,Both,22,All Ages,725,Physical violence by firearm,2,Percent,2008,0.006753047464713627,0.0076595955813496845,0.005916275468505126
2,DALYs (Disability-Adjusted Life Years),553,New Jersey,3,Both,22,All Ages,725,Physical violence by firearm,3,Rate,2008,200.24073477616926,212.08771282333018,189.9008073376759
2,DALYs (Disability-Adjusted Life Years),564,South Dakota,3,Both,22,All Ages,721,Self-harm by firearm,1,Number,2008,2757.7148549272665,3399.6357807242675,2480.354989605612
2,DALYs (Disability-Adjusted Life Years),564,South Dakota,3,Both,22,All Ages,721,Self-harm by firearm,2,Percent,2008,0.011226906062949002,0.014133074392126,0.009499516609499853
2,DALYs (Disability-Adjusted Life Years),564,South Dakota,3,Both,22,All Ages,721,Self-harm by firearm,3,Rate,2008,343.7005749762883,423.704709882237,309.13255391491094
2,DALYs (Disability-Adjusted Life Years),564,South Dakota,3,Both,22,All Ages,725,Physical violence by firearm,1,Number,2008,569.7233988509876,623.9883645097525,521.3741676219955
2,DALYs (Disability-Adjusted Life Years),564,South Dakota,3,Both,22,All Ages,725,Physical violence by firearm,2,Percent,2008,0.0023187189869902274,0.002664101242795849,0.0020048305145963894
2,DALYs (Disability-Adjusted Life Years),564,South Dakota,3,Both,22,All Ages,725,Physical violence by firearm,3,Rate,2008,71.00598505050804,77.76915705310367,64.98010512917577
2,DALYs (Disability-Adjusted Life Years),563,South Carolina,3,Both,22,All Ages,725,Physical violence by firearm,1,Number,2006,16044.974080824526,16827.662085069438,15276.626295251368
2,DALYs (Disability-Adjusted Life Years),563,South Carolina,3,Both,22,All Ages,725,Physical violence by firearm,2,Percent,2006,0.010529679617854804,0.011746195887893376,0.009257479541084059
2,DALYs (Disability-Adjusted Life Years),563,South Carolina,3,Both,22,All Ages,725,Physical violence by firearm,3,Rate,2006,367.7171900509287,385.6547592958345,350.108268573737
2,DALYs (Disability-Adjusted Life Years),526,Arkansas,3,Both,22,All Ages,721,Self-harm by firearm,1,Number,2009,13913.884295898804,15343.21892780877,13077.512775953925
2,DALYs (Disability-Adjusted Life Years),526,Arkansas,3,Both,22,All Ages,721,Self-harm by firearm,2,Percent,2009,0.013355177269836998,0.015268108510341535,0.011769597775768607
2,DALYs (Disability-Adjusted Life Years),526,Arkansas,3,Both,22,All Ages,721,Self-harm by firearm,3,Rate,2009,479.74888906909507,529.0321580099546,450.910909752215
2,DALYs (Disability-Adjusted Life Years),526,Arkansas,3,Both,22,All Ages,725,Physical violence by firearm,1,Number,2009,9760.271004739005,10238.24042988066,9279.263112917664
2,DALYs (Disability-Adjusted Life Years),526,Arkansas,3,Both,22,All Ages,725,Physical violence by firearm,2,Percent,2009,0.009367124042867377,0.010511353977112399,0.00834806082195907
2,DALYs (Disability-Adjusted Life Years),526,Arkansas,3,Both,22,All Ages,725,Physical violence by firearm,3,Rate,2009,336.5328525059693,353.0131750272864,319.9477640556668
2,DALYs (Disability-Adjusted Life Years),571,West Virginia,3,Both,22,All Ages,721,Self-harm by firearm,1,Number,2007,9164.775325817533,9849.303218722858,8493.070086379561
2,DALYs (Disability-Adjusted Life Years),571,West Virginia,3,Both,22,All Ages,721,Self-harm by firearm,2,Percent,2007,0.012293524842199031,0.013896045011098045,0.01073737393890766
2,DALYs (Disability-Adjusted Life Years),571,West Virginia,3,Both,22,All Ages,721,Self-harm by firearm,3,Rate,2007,498.04064972099155,535.2398940466337,461.53822582323545
2,DALYs (Disability-Adjusted Life Years),571,West Virginia,3,Both,22,All Ages,725,Physical violence by firearm,1,Number,2007,3615.435743506128,3851.030842574598,3384.9850827842383
2,DALYs (Disability-Adjusted Life Years),571,West Virginia,3,Both,22,All Ages,725,Physical violence by firearm,2,Percent,2007,0.004848784251829331,0.005404370794915587,0.004291693457049698
2,DALYs (Disability-Adjusted Life Years),571,West Virginia,3,Both,22,All Ages,725,Physical violence by firearm,3,Rate,2007,196.47333433781256,209.27625989132878,183.9499725843349
2,DALYs (Disability-Adjusted Life Years),563,South Carolina,3,Both,22,All Ages,721,Self-harm by firearm,1,Number,2006,15284.33177775758,16320.85440173096,13441.169779672064
2,DALYs (Disability-Adjusted Life Years),563,South Carolina,3,Both,22,All Ages,721,Self-harm by firearm,2,Percent,2006,0.010031588024172523,0.011438269156163621,0.008511160613998595
2,DALYs (Disability-Adjusted Life Years),563,South Carolina,3,Both,22,All Ages,721,Self-harm by firearm,3,Rate,2006,350.2848620889964,374.0397890082745,308.0434507080539
2,DALYs (Disability-Adjusted Life Years),541,Louisiana,3,Both,22,All Ages,721,Self-harm by firearm,1,Number,2006,17927.976541361124,19130.377043640416,15517.943379072449
2,DALYs (Disability-Adjusted Life Years),541,Louisiana,3,Both,22,All Ages,721,Self-harm by firearm,2,Percent,2006,0.011147470898083389,0.01261431778925701,0.009509905549661761
2,DALYs (Disability-Adjusted Life Years),541,Louisiana,3,Both,22,All Ages,721,Self-harm by firearm,3,Rate,2006,398.0406288102391,424.7365724882571,344.5325760103174
2,DALYs (Disability-Adjusted Life Years),563,South Carolina,3,Both,22,All Ages,721,Self-harm by firearm,1,Number,2007,15440.314885998117,16459.806908073948,13657.273591071931
2,DALYs (Disability-Adjusted Life Years),563,South Carolina,3,Both,22,All Ages,721,Self-harm by firearm,2,Percent,2007,0.009973402386527892,0.011358096761980775,0.008504093554567027
2,DALYs (Disability-Adjusted Life Years),563,South Carolina,3,Both,22,All Ages,721,Self-harm by firearm,3,Rate,2007,348.5125356879166,371.52409680895596,308.26644954789094
2,DALYs (Disability-Adjusted Life Years),566,Texas,3,Both,22,All Ages,721,Self-harm by firearm,1,Number,2009,72420.56277853712,77579.04201012004,64076.777428155634
2,DALYs (Disability-Adjusted Life Years),566,Texas,3,Both,22,All Ages,721,Self-harm by firearm,2,Percent,2009,0.010363158663259124,0.011938413767609,0.008823172972127799
2,DALYs (Disability-Adjusted Life Years),566,Texas,3,Both,22,All Ages,721,Self-harm by firearm,3,Rate,2009,292.9103146138634,313.7741648337601,259.1632585529417
2,DALYs (Disability-Adjusted Life Years),566,Texas,3,Both,22,All Ages,725,Physical violence by firearm,1,Number,2009,66809.0118486692,69772.45489619795,63818.91176518444
2,DALYs (Disability-Adjusted Life Years),566,Texas,3,Both,22,All Ages,725,Physical violence by firearm,2,Percent,2009,0.009558084834975916,0.010813948624775842,0.008408363193241347
2,DALYs (Disability-Adjusted Life Years),566,Texas,3,Both,22,All Ages,725,Physical violence by firearm,3,Rate,2009,270.21398244967236,282.19984671375335,258.1203018349722
2,DALYs (Disability-Adjusted Life Years),572,Wisconsin,3,Both,22,All Ages,721,Self-harm by firearm,1,Number,2008,14761.848387720398,17891.523394568452,13757.167127913548
2,DALYs (Disability-Adjusted Life Years),572,Wisconsin,3,Both,22,All Ages,721,Self-harm by firearm,2,Percent,2008,0.008834622587353501,0.010914202807528483,0.007466018732351208
2,DALYs (Disability-Adjusted Life Years),572,Wisconsin,3,Both,22,All Ages,721,Self-harm by firearm,3,Rate,2008,262.37445810867365,318.00074300271734,244.51743274232172
2,DALYs (Disability-Adjusted Life Years),572,Wisconsin,3,Both,22,All Ages,725,Physical violence by firearm,1,Number,2008,6708.1597628980735,7129.981768536879,6299.537571731531
2,DALYs (Disability-Adjusted Life Years),572,Wisconsin,3,Both,22,All Ages,725,Physical violence by firearm,2,Percent,2008,0.004012334065995685,0.004543593078430031,0.0035462699840688654
2,DALYs (Disability-Adjusted Life Years),572,Wisconsin,3,Both,22,All Ages,725,Physical violence by firearm,3,Rate,2008,119.22963415346291,126.72702318232332,111.96685627073626
2,DALYs (Disability-Adjusted Life Years),563,South Carolina,3,Both,22,All Ages,725,Physical violence by firearm,1,Number,2007,16047.857657721235,16799.79938690632,15311.066365121178
2,DALYs (Disability-Adjusted Life Years),563,South Carolina,3,Both,22,All Ages,725,Physical violence by firearm,2,Percent,2007,0.010364645344399674,0.011586258237215746,0.009119544320044144
2,DALYs (Disability-Adjusted Life Years),563,South Carolina,3,Both,22,All Ages,725,Physical violence by firearm,3,Rate,2007,362.2257451318563,379.19826937522544,345.59519040854065
2,DALYs (Disability-Adjusted Life Years),542,Maine,3,Both,22,All Ages,725,Physical violence by firearm,1,Number,2008,822.0851275713941,891.4689589795399,760.2305609169098
2,DALYs (Disability-Adjusted Life Years),542,Maine,3,Both,22,All Ages,725,Physical violence by firearm,2,Percent,2008,0.001876925668756916,0.002133051422574896,0.001643731638418728
2,DALYs (Disability-Adjusted Life Years),542,Maine,3,Both,22,All Ages,725,Physical violence by firearm,3,Rate,2008,62.52611867629199,67.80331142840721,57.821586450128976
2,DALYs (Disability-Adjusted Life Years),523,Alabama,3,Both,22,All Ages,725,Physical violence by firearm,1,Number,2009,20684.999464639048,21590.811212174907,19741.049607368765
2,DALYs (Disability-Adjusted Life Years),523,Alabama,3,Both,22,All Ages,725,Physical violence by firearm,2,Percent,2009,0.011710119849785218,0.013036384972681945,0.01051648540826989
2,DALYs (Disability-Adjusted Life Years),523,Alabama,3,Both,22,All Ages,725,Physical violence by firearm,3,Rate,2009,435.2735758999447,454.33453450021585,415.4100786566081
2,DALYs (Disability-Adjusted Life Years),523,Alabama,3,Both,22,All Ages,721,Self-harm by firearm,1,Number,2009,21501.912161321954,22775.025849169764,19453.84967076295
2,DALYs (Disability-Adjusted Life Years),523,Alabama,3,Both,22,All Ages,721,Self-harm by firearm,2,Percent,2009,0.012175003421714601,0.013802381503091373,0.010625794269087687
2,DALYs (Disability-Adjusted Life Years),523,Alabama,3,Both,22,All Ages,721,Self-harm by firearm,3,Rate,2009,452.4638355028558,479.2539134230425,409.36654244002005
2,DALYs (Disability-Adjusted Life Years),562,Rhode Island,3,Both,22,All Ages,721,Self-harm by firearm,1,Number,2008,1172.344969291918,1730.3003123805363,1022.1138407597479
2,DALYs (Disability-Adjusted Life Years),562,Rhode Island,3,Both,22,All Ages,721,Self-harm by firearm,2,Percent,2008,0.0035177106460968516,0.005244890644545984,0.002873347198646933
2,DALYs (Disability-Adjusted Life Years),562,Rhode Island,3,Both,22,All Ages,721,Self-harm by firearm,3,Rate,2008,111.4044402300771,164.42526967732692,97.12842487824103
2,DALYs (Disability-Adjusted Life Years),562,Rhode Island,3,Both,22,All Ages,725,Physical violence by firearm,1,Number,2008,1056.1286525420765,1152.2685747586731,968.724403277132
2,DALYs (Disability-Adjusted Life Years),562,Rhode Island,3,Both,22,All Ages,725,Physical violence by firearm,2,Percent,2008,0.00316727164550299,0.003647008218532356,0.0027189688955485403
2,DALYs (Disability-Adjusted Life Years),562,Rhode Island,3,Both,22,All Ages,725,Physical violence by firearm,3,Rate,2008,100.36075082785491,109.49664043274844,92.05498612706704
2,DALYs (Disability-Adjusted Life Years),556,North Carolina,3,Both,22,All Ages,721,Self-harm by firearm,1,Number,2009,29789.617059968892,31847.060911696277,26390.895960372916
2,DALYs (Disability-Adjusted Life Years),556,North Carolina,3,Both,22,All Ages,721,Self-harm by firearm,2,Percent,2009,0.010016143806323685,0.011374146460691133,0.008567992376060454
2,DALYs (Disability-Adjusted Life Years),556,North Carolina,3,Both,22,All Ages,721,Self-harm by firearm,3,Rate,2009,317.36769663418926,339.28695175124597,281.1589637488553
2,DALYs (Disability-Adjusted Life Years),546,Minnesota,3,Both,22,All Ages,721,Self-harm by firearm,1,Number,2009,12692.834573635257,15123.883847659834,11619.85627095722
2,DALYs (Disability-Adjusted Life Years),546,Minnesota,3,Both,22,All Ages,721,Self-harm by firearm,2,Percent,2009,0.00899293873645513,0.010984227312566259,0.007556519205096819
2,DALYs (Disability-Adjusted Life Years),546,Minnesota,3,Both,22,All Ages,721,Self-harm by firearm,3,Rate,2009,240.83241858738705,286.9588746576928,220.47384870083906
2,DALYs (Disability-Adjusted Life Years),531,District of Columbia,3,Both,22,All Ages,721,Self-harm by firearm,1,Number,2008,552.678255667543,640.8273375129235,450.0525129753744
2,DALYs (Disability-Adjusted Life Years),531,District of Columbia,3,Both,22,All Ages,721,Self-harm by firearm,2,Percent,2008,0.0024926240011579116,0.002961576530212364,0.0020200901399965317
2,DALYs (Disability-Adjusted Life Years),531,District of Columbia,3,Both,22,All Ages,721,Self-harm by firearm,3,Rate,2008,92.86677833467564,107.67850859580679,75.62252817593944
2,DALYs (Disability-Adjusted Life Years),560,Oregon,3,Both,22,All Ages,721,Self-harm by firearm,1,Number,2009,14578.699294625449,17305.76895865228,13576.992885021491
2,DALYs (Disability-Adjusted Life Years),560,Oregon,3,Both,22,All Ages,721,Self-harm by firearm,2,Percent,2009,0.012511422655455375,0.015063434433332456,0.01063895075714098
2,DALYs (Disability-Adjusted Life Years),560,Oregon,3,Both,22,All Ages,721,Self-harm by firearm,3,Rate,2009,384.04378032696803,455.88243491626724,357.65602730815925
2,DALYs (Disability-Adjusted Life Years),560,Oregon,3,Both,22,All Ages,725,Physical violence by firearm,1,Number,2009,3576.0281954747816,3780.0074716719646,3370.0573332613117
2,DALYs (Disability-Adjusted Life Years),560,Oregon,3,Both,22,All Ages,725,Physical violence by firearm,2,Percent,2009,0.0030680242400190853,0.003481652658083592,0.0026982475778341646
2,DALYs (Disability-Adjusted Life Years),560,Oregon,3,Both,22,All Ages,725,Physical violence by firearm,3,Rate,2009,94.20260058812381,99.57598615263721,88.77675106869309
2,DALYs (Disability-Adjusted Life Years),534,Hawaii,3,Both,22,All Ages,721,Self-harm by firearm,1,Number,2008,1665.898262640011,2686.6974110658134,1407.8283689545538
2,DALYs (Disability-Adjusted Life Years),534,Hawaii,3,Both,22,All Ages,721,Self-harm by firearm,2,Percent,2008,0.004348748941888944,0.007064039618802196,0.003423980907041455
2,DALYs (Disability-Adjusted Life Years),534,Hawaii,3,Both,22,All Ages,721,Self-harm by firearm,3,Rate,2008,125.11099652660204,201.7742607710025,105.72963195195219
2,DALYs (Disability-Adjusted Life Years),556,North Carolina,3,Both,22,All Ages,721,Self-harm by firearm,1,Number,2008,29708.531629080146,31648.60726291958,26122.93446887978
2,DALYs (Disability-Adjusted Life Years),556,North Carolina,3,Both,22,All Ages,721,Self-harm by firearm,2,Percent,2008,0.010099737296175113,0.011520109673506453,0.008610004362527856
2,DALYs (Disability-Adjusted Life Years),556,North Carolina,3,Both,22,All Ages,721,Self-harm by firearm,3,Rate,2008,321.5609694742946,342.5600753695253,282.75096993026773
2,DALYs (Disability-Adjusted Life Years),548,Missouri,3,Both,22,All Ages,721,Self-harm by firearm,1,Number,2009,20916.890175433975,23714.350571397597,19533.428632653737
2,DALYs (Disability-Adjusted Life Years),548,Missouri,3,Both,22,All Ages,721,Self-harm by firearm,2,Percent,2009,0.010381440805185951,0.012181542438137438,0.008975250005143686
2,DALYs (Disability-Adjusted Life Years),548,Missouri,3,Both,22,All Ages,721,Self-harm by firearm,3,Rate,2009,351.1745117546416,398.1411870331331,327.9475201826457
2,DALYs (Disability-Adjusted Life Years),548,Missouri,3,Both,22,All Ages,725,Physical violence by firearm,1,Number,2009,19629.591065095818,20638.325289159657,18711.400116273675
2,DALYs (Disability-Adjusted Life Years),548,Missouri,3,Both,22,All Ages,725,Physical violence by firearm,2,Percent,2009,0.009739904405107346,0.010929728731840976,0.00864249812444321
2,DALYs (Disability-Adjusted Life Years),548,Missouri,3,Both,22,All Ages,725,Physical violence by firearm,3,Rate,2009,329.56199513464685,346.4976746574971,314.14645030720123
2,DALYs (Disability-Adjusted Life Years),557,North Dakota,3,Both,22,All Ages,721,Self-harm by firearm,1,Number,2009,2406.2629878161288,2876.8387757005976,2185.8164421442416
2,DALYs (Disability-Adjusted Life Years),557,North Dakota,3,Both,22,All Ages,721,Self-harm by firearm,2,Percent,2009,0.011706073386642802,0.014271043369302449,0.009873722179413036
2,DALYs (Disability-Adjusted Life Years),557,North Dakota,3,Both,22,All Ages,721,Self-harm by firearm,3,Rate,2009,359.289217289664,429.5528615216367,326.3734191205921
2,DALYs (Disability-Adjusted Life Years),546,Minnesota,3,Both,22,All Ages,725,Physical violence by firearm,1,Number,2009,4240.790522187126,4533.820668673529,3959.051703882027
2,DALYs (Disability-Adjusted Life Years),546,Minnesota,3,Both,22,All Ages,725,Physical violence by firearm,2,Percent,2009,0.003002713774884719,0.003429903576149748,0.0026305277538220154
2,DALYs (Disability-Adjusted Life Years),546,Minnesota,3,Both,22,All Ages,725,Physical violence by firearm,3,Rate,2009,80.46428339200229,86.02420450244698,75.11860267515857
2,DALYs (Disability-Adjusted Life Years),549,Montana,3,Both,22,All Ages,721,Self-harm by firearm,1,Number,2009,5889.454617250586,6863.742597888023,5457.25617058592
2,DALYs (Disability-Adjusted Life Years),549,Montana,3,Both,22,All Ages,721,Self-harm by firearm,2,Percent,2009,0.018227032886910546,0.021904149649099435,0.015615011114081761
2,DALYs (Disability-Adjusted Life Years),549,Montana,3,Both,22,All Ages,721,Self-harm by firearm,3,Rate,2009,600.2881782998742,699.593393306243,556.2359467991114
2,DALYs (Disability-Adjusted Life Years),549,Montana,3,Both,22,All Ages,725,Physical violence by firearm,1,Number,2009,1027.5639286722678,1107.7220400877009,944.6537718916236
2,DALYs (Disability-Adjusted Life Years),549,Montana,3,Both,22,All Ages,725,Physical violence by firearm,2,Percent,2009,0.0031792843569274343,0.0036250317348021322,0.0027721480920826903
2,DALYs (Disability-Adjusted Life Years),549,Montana,3,Both,22,All Ages,725,Physical violence by firearm,3,Rate,2009,104.73541591144834,112.9056064986357,96.28472052267135
2,DALYs (Disability-Adjusted Life Years),557,North Dakota,3,Both,22,All Ages,725,Physical violence by firearm,1,Number,2009,421.1662617663855,461.78802596377784,384.55432712122496
2,DALYs (Disability-Adjusted Life Years),557,North Dakota,3,Both,22,All Ages,725,Physical violence by firearm,2,Percent,2009,0.002048053028454791,0.002375378121424005,0.0017739790181573903
2,DALYs (Disability-Adjusted Life Years),557,North Dakota,3,Both,22,All Ages,725,Physical violence by firearm,3,Rate,2009,62.88610069017989,68.95150664842572,57.419419197456364
2,DALYs (Disability-Adjusted Life Years),532,Florida,3,Both,22,All Ages,721,Self-harm by firearm,1,Number,2008,57266.43625615705,65953.15422348758,53802.24204549025
2,DALYs (Disability-Adjusted Life Years),532,Florida,3,Both,22,All Ages,721,Self-harm by firearm,2,Percent,2008,0.009012991735063857,0.010710367662750998,0.007785495947714398
2,DALYs (Disability-Adjusted Life Years),532,Florida,3,Both,22,All Ages,721,Self-harm by firearm,3,Rate,2008,313.03813320523955,360.5227359489841,294.1016503426288
2,DALYs (Disability-Adjusted Life Years),532,Florida,3,Both,22,All Ages,725,Physical violence by firearm,1,Number,2008,56559.493987944974,59148.30548754956,53886.82281337383
2,DALYs (Disability-Adjusted Life Years),532,Florida,3,Both,22,All Ages,725,Physical violence by firearm,2,Percent,2008,0.008898589243633244,0.010045609421326963,0.00781892549605331
2,DALYs (Disability-Adjusted Life Years),532,Florida,3,Both,22,All Ages,725,Physical violence by firearm,3,Rate,2008,309.1737424312946,323.3250808423587,294.5639980529857
2,DALYs (Disability-Adjusted Life Years),556,North Carolina,3,Both,22,All Ages,725,Physical violence by firearm,1,Number,2009,26101.863222196476,27241.63164904638,24928.35250817007
2,DALYs (Disability-Adjusted Life Years),556,North Carolina,3,Both,22,All Ages,725,Physical violence by firearm,2,Percent,2009,0.008774421755157934,0.009868430829456924,0.007767720464186067
2,DALYs (Disability-Adjusted Life Years),556,North Carolina,3,Both,22,All Ages,725,Physical violence by firearm,3,Rate,2009,278.07971455332927,290.2223909629505,265.5775601437457
2,DALYs (Disability-Adjusted Life Years),541,Louisiana,3,Both,22,All Ages,725,Physical violence by firearm,1,Number,2008,28016.672609295452,29356.999458302158,26771.982562985577
2,DALYs (Disability-Adjusted Life Years),541,Louisiana,3,Both,22,All Ages,725,Physical violence by firearm,2,Percent,2008,0.017268885173225976,0.01923375253140082,0.015431586507735741
2,DALYs (Disability-Adjusted Life Years),541,Louisiana,3,Both,22,All Ages,725,Physical violence by firearm,3,Rate,2008,619.1048791512211,648.723060562319,591.6000540262804
2,DALYs (Disability-Adjusted Life Years),569,Virginia,3,Both,22,All Ages,721,Self-harm by firearm,1,Number,2007,23055.73593523298,24635.60440989305,19617.340408751592
2,DALYs (Disability-Adjusted Life Years),569,Virginia,3,Both,22,All Ages,721,Self-harm by firearm,2,Percent,2007,0.00997341138478239,0.011554980017427266,0.008323492891959619
2,DALYs (Disability-Adjusted Life Years),569,Virginia,3,Both,22,All Ages,721,Self-harm by firearm,3,Rate,2007,299.0568736107836,319.54941082908425,254.45730761664603
2,DALYs (Disability-Adjusted Life Years),569,Virginia,3,Both,22,All Ages,725,Physical violence by firearm,1,Number,2007,19369.93457265538,20362.021824971787,18392.764523008762
2,DALYs (Disability-Adjusted Life Years),569,Virginia,3,Both,22,All Ages,725,Physical violence by firearm,2,Percent,2007,0.0083769758341616,0.00950986608409328,0.007434570282663404
2,DALYs (Disability-Adjusted Life Years),569,Virginia,3,Both,22,All Ages,725,Physical violence by firearm,3,Rate,2007,251.24819661434114,264.11660007195803,238.57328478960778
2,DALYs (Disability-Adjusted Life Years),568,Vermont,3,Both,22,All Ages,721,Self-harm by firearm,1,Number,2009,2069.404910206639,2369.575568444756,1860.4595474200673
2,DALYs (Disability-Adjusted Life Years),568,Vermont,3,Both,22,All Ages,721,Self-harm by firearm,2,Percent,2009,0.01130221387841319,0.013270246900403354,0.009564864346008534
2,DALYs (Disability-Adjusted Life Years),568,Vermont,3,Both,22,All Ages,721,Self-harm by firearm,3,Rate,2009,331.4496917260649,379.52702625229836,297.98360892050897
2,DALYs (Disability-Adjusted Life Years),525,Arizona,3,Both,22,All Ages,721,Self-harm by firearm,1,Number,2009,25642.95266564554,29652.958417023576,24113.228977205363
2,DALYs (Disability-Adjusted Life Years),525,Arizona,3,Both,22,All Ages,721,Self-harm by firearm,2,Percent,2009,0.01327665255869532,0.01584874443936024,0.011443814169560893
2,DALYs (Disability-Adjusted Life Years),525,Arizona,3,Both,22,All Ages,721,Self-harm by firearm,3,Rate,2009,407.5715382866683,471.3069526103528,383.25796391087556
2,DALYs (Disability-Adjusted Life Years),525,Arizona,3,Both,22,All Ages,725,Physical violence by firearm,1,Number,2009,17295.178416561474,18064.19907397339,16505.798544455032
2,DALYs (Disability-Adjusted Life Years),525,Arizona,3,Both,22,All Ages,725,Physical violence by firearm,2,Percent,2009,0.008952674876171438,0.010166403520679285,0.007870124908506783
2,DALYs (Disability-Adjusted Life Years),525,Arizona,3,Both,22,All Ages,725,Physical violence by firearm,3,Rate,2009,274.8912172514396,287.114105013328,262.34473818711643
2,DALYs (Disability-Adjusted Life Years),546,Minnesota,3,Both,22,All Ages,725,Physical violence by firearm,1,Number,2007,4751.10024580881,5077.37208604088,4454.4426161956435
2,DALYs (Disability-Adjusted Life Years),546,Minnesota,3,Both,22,All Ages,725,Physical violence by firearm,2,Percent,2007,0.003444348364015599,0.003929003108747177,0.0029922537331707137
2,DALYs (Disability-Adjusted Life Years),546,Minnesota,3,Both,22,All Ages,725,Physical violence by firearm,3,Rate,2007,91.47424642384449,97.75604835822332,85.76261507304592
2,DALYs (Disability-Adjusted Life Years),568,Vermont,3,Both,22,All Ages,725,Physical violence by firearm,1,Number,2009,379.50356804654604,408.3437229453365,349.15363424420707
2,DALYs (Disability-Adjusted Life Years),568,Vermont,3,Both,22,All Ages,725,Physical violence by firearm,2,Percent,2009,0.002072139954623717,0.002367964327247579,0.00178883219932511
2,DALYs (Disability-Adjusted Life Years),568,Vermont,3,Both,22,All Ages,725,Physical violence by firearm,3,Rate,2009,60.78382244942536,65.4030539992247,55.9227746413929
2,DALYs (Disability-Adjusted Life Years),567,Utah,3,Both,22,All Ages,725,Physical violence by firearm,1,Number,2009,1972.9043912871994,2116.431027462791,1833.2447160001507
2,DALYs (Disability-Adjusted Life Years),567,Utah,3,Both,22,All Ages,725,Physical violence by firearm,2,Percent,2009,0.002984106098125438,0.0034388097323164663,0.0025693539637148283
2,DALYs (Disability-Adjusted Life Years),567,Utah,3,Both,22,All Ages,725,Physical violence by firearm,3,Rate,2009,72.69573638627915,77.98427168170848,67.5496872501439
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,22,All Ages,721,Self-harm by firearm,1,Number,2009,60261.28844785298,70780.5955905536,53996.37602446165
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,22,All Ages,721,Self-harm by firearm,2,Percent,2009,0.006211753987980909,0.007514197203213934,0.0052177453939055585
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,22,All Ages,721,Self-harm by firearm,3,Rate,2009,163.221749142396,191.71399940490898,146.25281285994782
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,22,All Ages,725,Physical violence by firearm,1,Number,2009,99616.19915897147,103895.2644936092,95513.63219067689
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,22,All Ages,725,Physical violence by firearm,2,Percent,2009,0.010265808241088508,0.011704704099903132,0.008997702980811699
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,22,All Ages,725,Physical violence by firearm,3,Rate,2009,269.81716933773794,281.4073053372122,258.7050910236754
2,DALYs (Disability-Adjusted Life Years),572,Wisconsin,3,Both,22,All Ages,721,Self-harm by firearm,1,Number,2007,15369.820422593773,18162.51958955909,14224.445915381511
2,DALYs (Disability-Adjusted Life Years),572,Wisconsin,3,Both,22,All Ages,721,Self-harm by firearm,2,Percent,2007,0.009161444722596314,0.01115735368968842,0.007825356273403762
2,DALYs (Disability-Adjusted Life Years),572,Wisconsin,3,Both,22,All Ages,721,Self-harm by firearm,3,Rate,2007,274.82053668481285,324.7554781976248,254.34063333379817
2,DALYs (Disability-Adjusted Life Years),572,Wisconsin,3,Both,22,All Ages,725,Physical violence by firearm,1,Number,2007,8002.166283428185,8508.247158972174,7532.816816678375
2,DALYs (Disability-Adjusted Life Years),572,Wisconsin,3,Both,22,All Ages,725,Physical violence by firearm,2,Percent,2007,0.0047680403993453895,0.005413232919533711,0.0042051383124528515
2,DALYs (Disability-Adjusted Life Years),572,Wisconsin,3,Both,22,All Ages,725,Physical violence by firearm,3,Rate,2007,143.08297508929024,152.13196941706192,134.69075782204743
2,DALYs (Disability-Adjusted Life Years),564,South Dakota,3,Both,22,All Ages,721,Self-harm by firearm,1,Number,2007,2553.7072957093274,3126.03321726975,2297.922481560199
2,DALYs (Disability-Adjusted Life Years),564,South Dakota,3,Both,22,All Ages,721,Self-harm by firearm,2,Percent,2007,0.010499326772649564,0.013243809795659405,0.008919008406517777
2,DALYs (Disability-Adjusted Life Years),564,South Dakota,3,Both,22,All Ages,721,Self-harm by firearm,3,Rate,2007,321.07762345244345,393.03616272732484,288.9177982523456
2,DALYs (Disability-Adjusted Life Years),564,South Dakota,3,Both,22,All Ages,725,Physical violence by firearm,1,Number,2007,557.4831865056472,610.349553345253,506.76489427216535
